Image Name,ID,Label,Ear Side,x,y,w,h
066/01/12_0/066_01_01_120_05.png,66,64,right,323,218,43,72
066/01/13_0/066_01_01_130_05.png,66,64,right,406,218,44,74
066/01/19_0/066_01_01_190_05.png,66,64,left,254,197,41,68
066/01/20_0/066_01_01_200_05.png,66,64,left,256,220,40,67
066/01/24_0/066_01_01_240_05.png,66,64,left,294,256,47,79
066/01/01_0/066_01_01_010_06.png,66,64,left,299,227,48,79
066/01/04_1/066_01_01_041_06.png,66,64,left,228,249,35,59
066/01/05_0/066_01_01_050_06.png,66,64,left,212,228,40,66
066/01/08_0/066_01_01_080_06.png,66,64,right,366,186,47,78
066/01/09_0/066_01_01_090_06.png,66,64,right,254,221,41,68
066/01/11_0/066_01_01_110_06.png,66,64,right,279,218,47,78
066/01/12_0/066_01_01_120_06.png,66,64,right,323,219,43,71
066/01/13_0/066_01_01_130_06.png,66,64,right,407,217,45,74
066/01/19_0/066_01_01_190_06.png,66,64,left,254,198,40,67
066/01/20_0/066_01_01_200_06.png,66,64,left,256,220,41,68
066/01/24_0/066_01_01_240_06.png,66,64,left,294,257,47,78
066/01/01_0/066_01_01_010_07.png,66,64,left,299,225,48,80
066/01/04_1/066_01_01_041_07.png,66,64,left,227,246,38,63
066/01/08_0/066_01_01_080_07.png,66,64,right,368,187,46,76
066/01/09_0/066_01_01_090_07.png,66,64,right,254,223,41,68
066/01/11_0/066_01_01_110_07.png,66,64,right,280,219,44,74
066/01/12_0/066_01_01_120_07.png,66,64,right,326,220,42,70
066/01/13_0/066_01_01_130_07.png,66,64,right,409,217,44,73
066/01/19_0/066_01_01_190_07.png,66,64,left,252,193,45,76
066/01/20_0/066_01_01_200_07.png,66,64,left,256,218,41,69
066/01/24_0/066_01_01_240_07.png,66,64,left,293,254,48,81
066/01/01_0/066_01_01_010_08.png,66,64,left,302,228,44,74
066/01/04_1/066_01_01_041_08.png,66,64,left,228,245,39,65
066/01/08_0/066_01_01_080_08.png,66,64,right,368,188,45,75
066/01/09_0/066_01_01_090_08.png,66,64,right,254,223,41,68
066/01/11_0/066_01_01_110_08.png,66,64,right,281,221,43,72
066/01/12_0/066_01_01_120_08.png,66,64,right,324,220,44,73
066/01/13_0/066_01_01_130_08.png,66,64,right,411,220,42,70
066/01/14_0/066_01_01_140_08.png,66,64,right,391,197,44,73
066/01/19_0/066_01_01_190_08.png,66,64,left,255,196,42,71
066/01/20_0/066_01_01_200_08.png,66,64,left,259,221,40,66
066/01/24_0/066_01_01_240_08.png,66,64,left,296,256,47,78
066/01/01_0/066_01_01_010_09.png,66,64,left,303,230,43,71
066/01/04_1/066_01_01_041_09.png,66,64,left,229,247,36,60
066/01/08_0/066_01_01_080_09.png,66,64,right,368,187,46,77
066/01/09_0/066_01_01_090_09.png,66,64,right,254,224,40,66
066/01/11_0/066_01_01_110_09.png,66,64,right,281,221,43,72
066/01/12_0/066_01_01_120_09.png,66,64,right,325,220,42,70
066/01/13_0/066_01_01_130_09.png,66,64,right,410,219,42,70
066/01/14_0/066_01_01_140_09.png,66,64,right,390,196,45,76
066/01/19_0/066_01_01_190_09.png,66,64,left,255,196,42,70
066/01/20_0/066_01_01_200_09.png,66,64,left,259,220,39,64
066/01/24_0/066_01_01_240_09.png,66,64,left,296,258,46,76
066/01/01_0/066_01_01_010_10.png,66,64,left,303,228,44,73
066/01/04_1/066_01_01_041_10.png,66,64,left,228,248,35,59
066/01/08_0/066_01_01_080_10.png,66,64,right,368,187,46,77
066/01/09_0/066_01_01_090_10.png,66,64,right,255,222,41,67
066/01/11_0/066_01_01_110_10.png,66,64,right,281,220,44,73
066/01/12_0/066_01_01_120_10.png,66,64,right,325,220,42,70
066/01/13_0/066_01_01_130_10.png,66,64,right,409,219,43,71
066/01/14_0/066_01_01_140_10.png,66,64,right,389,196,45,75
066/01/19_0/066_01_01_190_10.png,66,64,left,255,197,41,68
066/01/20_0/066_01_01_200_10.png,66,64,left,259,220,39,65
066/01/24_0/066_01_01_240_10.png,66,64,left,296,256,46,77
066/01/01_0/066_01_01_010_11.png,66,64,left,302,227,45,75
066/01/04_1/066_01_01_041_11.png,66,64,left,228,247,35,58
066/01/08_0/066_01_01_080_11.png,66,64,right,368,187,46,76
066/01/09_0/066_01_01_090_11.png,66,64,right,255,222,41,68
066/01/11_0/066_01_01_110_11.png,66,64,right,281,221,43,71
066/01/12_0/066_01_01_120_11.png,66,64,right,325,219,42,70
066/01/13_0/066_01_01_130_11.png,66,64,right,410,219,43,71
066/01/14_0/066_01_01_140_11.png,66,64,right,388,195,46,76
066/01/19_0/066_01_01_190_11.png,66,64,left,254,196,40,67
066/01/20_0/066_01_01_200_11.png,66,64,left,259,224,38,64
066/01/24_0/066_01_01_240_11.png,66,64,left,295,255,48,80
066/01/01_0/066_01_01_010_12.png,66,64,left,302,227,46,77
066/01/04_1/066_01_01_041_12.png,66,64,left,228,247,35,58
066/01/05_0/066_01_01_050_12.png,66,64,left,211,225,40,67
066/01/08_0/066_01_01_080_12.png,66,64,right,368,187,45,76
066/01/09_0/066_01_01_090_12.png,66,64,right,255,223,40,66
066/01/11_0/066_01_01_110_12.png,66,64,right,281,220,44,72
066/01/12_0/066_01_01_120_12.png,66,64,right,325,219,42,70
066/01/13_0/066_01_01_130_12.png,66,64,right,411,221,41,68
066/01/19_0/066_01_01_190_12.png,66,64,left,254,195,39,65
066/01/20_0/066_01_01_200_12.png,66,64,left,257,220,37,61
066/01/24_0/066_01_01_240_12.png,66,64,left,296,256,45,74
066/01/01_0/066_01_01_010_13.png,66,64,left,305,229,34,56
066/01/04_1/066_01_01_041_13.png,66,64,left,227,248,36,60
066/01/05_0/066_01_01_050_13.png,66,64,left,211,226,40,67
066/01/08_0/066_01_01_080_13.png,66,64,right,368,187,46,76
066/01/09_0/066_01_01_090_13.png,66,64,right,254,222,41,68
066/01/11_0/066_01_01_110_13.png,66,64,right,281,220,44,73
066/01/12_0/066_01_01_120_13.png,66,64,right,325,220,41,68
066/01/13_0/066_01_01_130_13.png,66,64,right,410,219,42,70
066/01/14_0/066_01_01_140_13.png,66,64,right,389,197,44,74
066/01/19_0/066_01_01_190_13.png,66,64,left,254,196,39,65
066/01/20_0/066_01_01_200_13.png,66,64,left,258,220,36,60
066/01/24_0/066_01_01_240_13.png,66,64,left,295,258,45,75
066/01/01_0/066_01_01_010_14.png,66,64,left,300,228,45,75
066/01/04_1/066_01_01_041_14.png,66,64,left,227,247,36,61
066/01/05_0/066_01_01_050_14.png,66,64,left,211,225,41,69
066/01/08_0/066_01_01_080_14.png,66,64,right,368,186,44,72
066/01/09_0/066_01_01_090_14.png,66,64,right,254,223,39,65
066/01/11_0/066_01_01_110_14.png,66,64,right,279,220,45,74
066/01/12_0/066_01_01_120_14.png,66,64,right,324,220,41,68
066/01/13_0/066_01_01_130_14.png,66,64,right,409,217,42,69
066/01/14_0/066_01_01_140_14.png,66,64,right,388,194,42,70
066/01/19_0/066_01_01_190_14.png,66,64,left,254,197,41,68
066/01/20_0/066_01_01_200_14.png,66,64,left,256,220,40,66
066/01/24_0/066_01_01_240_14.png,66,64,left,295,257,45,76
066/01/01_0/066_01_01_010_15.png,66,64,left,299,227,46,77
066/01/04_1/066_01_01_041_15.png,66,64,left,228,247,36,60
066/01/05_0/066_01_01_050_15.png,66,64,left,211,226,41,69
066/01/08_0/066_01_01_080_15.png,66,64,right,367,186,46,76
066/01/09_0/066_01_01_090_15.png,66,64,right,254,223,39,65
066/01/11_0/066_01_01_110_15.png,66,64,right,279,219,46,76
066/01/12_0/066_01_01_120_15.png,66,64,right,324,220,41,68
066/01/13_0/066_01_01_130_15.png,66,64,right,410,218,41,68
066/01/14_0/066_01_01_140_15.png,66,64,right,388,195,42,70
066/01/19_0/066_01_01_190_15.png,66,64,left,254,198,40,67
066/01/20_0/066_01_01_200_15.png,66,64,left,256,221,39,66
066/01/24_0/066_01_01_240_15.png,66,64,left,294,257,47,78
066/01/01_0/066_01_01_010_16.png,66,64,left,300,226,46,76
066/01/04_1/066_01_01_041_16.png,66,64,left,226,247,38,63
066/01/05_0/066_01_01_050_16.png,66,64,left,210,226,42,70
066/01/08_0/066_01_01_080_16.png,66,64,right,368,187,46,77
066/01/09_0/066_01_01_090_16.png,66,64,right,255,223,41,68
066/01/11_0/066_01_01_110_16.png,66,64,right,280,221,44,74
066/01/12_0/066_01_01_120_16.png,66,64,right,325,220,43,71
066/01/13_0/066_01_01_130_16.png,66,64,right,411,221,42,69
066/01/19_0/066_01_01_190_16.png,66,64,left,253,196,43,72
066/01/20_0/066_01_01_200_16.png,66,64,left,256,220,40,67
066/01/24_0/066_01_01_240_16.png,66,64,left,293,255,48,80
066/01/01_0/066_01_01_010_17.png,66,64,left,302,228,44,73
066/01/04_1/066_01_01_041_17.png,66,64,left,228,246,36,60
066/01/05_0/066_01_01_050_17.png,66,64,left,210,218,46,76
066/01/08_0/066_01_01_080_17.png,66,64,right,368,188,46,77
066/01/09_0/066_01_01_090_17.png,66,64,right,254,223,40,67
066/01/11_0/066_01_01_110_17.png,66,64,right,280,220,44,73
066/01/12_0/066_01_01_120_17.png,66,64,right,324,219,43,72
066/01/13_0/066_01_01_130_17.png,66,64,right,410,219,42,70
066/01/14_0/066_01_01_140_17.png,66,64,right,389,196,45,75
066/01/19_0/066_01_01_190_17.png,66,64,left,254,196,41,68
066/01/20_0/066_01_01_200_17.png,66,64,left,258,220,39,65
066/01/24_0/066_01_01_240_17.png,66,64,left,295,256,46,77
066/01/01_0/066_01_01_010_18.png,66,64,left,302,228,43,72
066/01/04_1/066_01_01_041_18.png,66,64,left,228,246,36,60
066/01/05_0/066_01_01_050_18.png,66,64,left,209,216,48,79
066/01/08_0/066_01_01_080_18.png,66,64,right,368,187,46,77
066/01/09_0/066_01_01_090_18.png,66,64,right,255,222,41,68
066/01/11_0/066_01_01_110_18.png,66,64,right,281,221,43,72
066/01/12_0/066_01_01_120_18.png,66,64,right,324,220,43,71
066/01/13_0/066_01_01_130_18.png,66,64,right,409,219,43,71
066/01/14_0/066_01_01_140_18.png,66,64,right,389,197,44,73
066/01/19_0/066_01_01_190_18.png,66,64,left,255,196,40,67
066/01/20_0/066_01_01_200_18.png,66,64,left,258,220,38,64
066/01/24_0/066_01_01_240_18.png,66,64,left,295,256,46,77
066/01/01_0/066_01_01_010_19.png,66,64,left,299,227,46,77
066/01/04_1/066_01_01_041_19.png,66,64,left,227,246,37,62
066/01/05_0/066_01_01_050_19.png,66,64,left,211,226,41,68
066/01/08_0/066_01_01_080_19.png,66,64,right,368,187,46,76
066/01/09_0/066_01_01_090_19.png,66,64,right,255,223,40,67
066/01/11_0/066_01_01_110_19.png,66,64,right,281,220,44,74
066/01/12_0/066_01_01_120_19.png,66,64,right,324,220,43,71
066/01/13_0/066_01_01_130_19.png,66,64,right,409,219,42,70
066/01/14_0/066_01_01_140_19.png,66,64,right,387,196,46,76
066/01/19_0/066_01_01_190_19.png,66,64,left,253,195,42,70
066/01/20_0/066_01_01_200_19.png,66,64,left,256,219,41,68
066/01/24_0/066_01_01_240_19.png,66,64,left,294,256,47,78
067/01/01_0/067_01_01_010_00.png,67,65,left,316,198,41,68
067/01/04_1/067_01_01_041_00.png,67,65,left,258,219,35,58
067/01/05_0/067_01_01_050_00.png,67,65,left,256,214,26,43
067/01/08_0/067_01_01_080_00.png,67,65,right,372,154,43,71
067/01/09_0/067_01_01_090_00.png,67,65,right,248,192,39,65
067/01/11_0/067_01_01_110_00.png,67,65,right,255,193,39,65
067/01/12_0/067_01_01_120_00.png,67,65,right,309,190,39,64
067/01/13_0/067_01_01_130_00.png,67,65,right,423,188,38,64
067/01/19_0/067_01_01_190_00.png,67,65,left,284,168,38,64
067/01/20_0/067_01_01_200_00.png,67,65,left,277,192,37,61
067/01/24_0/067_01_01_240_00.png,67,65,left,303,225,42,70
067/01/01_0/067_01_01_010_01.png,67,65,left,316,198,40,66
067/01/04_1/067_01_01_041_01.png,67,65,left,259,221,33,55
067/01/19_0/067_01_01_190_01.png,67,65,left,285,168,38,63
067/01/20_0/067_01_01_200_01.png,67,65,left,277,192,36,60
067/01/24_0/067_01_01_240_01.png,67,65,left,304,226,41,68
067/01/01_0/067_01_01_010_02.png,67,65,left,316,198,40,66
067/01/04_1/067_01_01_041_02.png,67,65,left,258,220,35,58
067/01/13_0/067_01_01_130_02.png,67,65,right,423,187,38,64
067/01/19_0/067_01_01_190_02.png,67,65,left,285,167,39,64
067/01/20_0/067_01_01_200_02.png,67,65,left,277,192,36,61
067/01/24_0/067_01_01_240_02.png,67,65,left,303,226,42,69
067/01/01_0/067_01_01_010_03.png,67,65,left,317,199,39,66
067/01/11_0/067_01_01_110_03.png,67,65,right,256,200,33,56
067/01/12_0/067_01_01_120_03.png,67,65,right,310,198,32,53
067/01/13_0/067_01_01_130_03.png,67,65,right,421,184,41,68
067/01/19_0/067_01_01_190_03.png,67,65,left,285,168,38,63
067/01/20_0/067_01_01_200_03.png,67,65,left,277,192,36,61
067/01/24_0/067_01_01_240_03.png,67,65,left,303,226,41,69
067/01/01_0/067_01_01_010_04.png,67,65,left,316,198,40,66
067/01/04_1/067_01_01_041_04.png,67,65,left,259,222,32,54
067/01/05_0/067_01_01_050_04.png,67,65,left,256,214,26,44
067/01/09_0/067_01_01_090_04.png,67,65,right,245,193,38,63
067/01/11_0/067_01_01_110_04.png,67,65,right,258,201,32,54
067/01/12_0/067_01_01_120_04.png,67,65,right,309,195,34,57
067/01/13_0/067_01_01_130_04.png,67,65,right,424,185,38,64
067/01/19_0/067_01_01_190_04.png,67,65,left,285,168,38,63
067/01/20_0/067_01_01_200_04.png,67,65,left,278,193,36,60
067/01/24_0/067_01_01_240_04.png,67,65,left,303,226,41,68
067/01/01_0/067_01_01_010_05.png,67,65,left,316,198,40,67
067/01/04_1/067_01_01_041_05.png,67,65,left,259,222,33,55
067/01/05_0/067_01_01_050_05.png,67,65,left,257,215,26,42
067/01/08_0/067_01_01_080_05.png,67,65,right,368,155,42,70
067/01/09_0/067_01_01_090_05.png,67,65,right,246,196,36,60
067/01/11_0/067_01_01_110_05.png,67,65,right,257,200,33,55
067/01/12_0/067_01_01_120_05.png,67,65,right,310,195,34,57
067/01/13_0/067_01_01_130_05.png,67,65,right,428,187,27,45
067/01/19_0/067_01_01_190_05.png,67,65,left,285,169,38,63
067/01/20_0/067_01_01_200_05.png,67,65,left,278,194,35,59
067/01/24_0/067_01_01_240_05.png,67,65,left,303,226,41,69
067/01/01_0/067_01_01_010_06.png,67,65,left,315,198,41,68
067/01/04_1/067_01_01_041_06.png,67,65,left,259,222,34,56
067/01/05_0/067_01_01_050_06.png,67,65,left,256,214,27,44
067/01/08_0/067_01_01_080_06.png,67,65,right,369,153,44,72
067/01/09_0/067_01_01_090_06.png,67,65,right,247,196,36,60
067/01/11_0/067_01_01_110_06.png,67,65,right,259,201,32,53
067/01/12_0/067_01_01_120_06.png,67,65,right,309,191,38,63
067/01/13_0/067_01_01_130_06.png,67,65,right,421,186,41,67
067/01/19_0/067_01_01_190_06.png,67,65,left,285,168,38,63
067/01/20_0/067_01_01_200_06.png,67,65,left,278,193,36,60
067/01/24_0/067_01_01_240_06.png,67,65,left,304,228,40,67
067/01/01_0/067_01_01_010_07.png,67,65,left,315,192,46,76
067/01/04_1/067_01_01_041_07.png,67,65,left,257,217,36,61
067/01/08_0/067_01_01_080_07.png,67,65,right,371,152,43,72
067/01/13_0/067_01_01_130_07.png,67,65,right,420,185,41,68
067/01/19_0/067_01_01_190_07.png,67,65,left,283,165,41,69
067/01/20_0/067_01_01_200_07.png,67,65,left,277,190,40,66
067/01/24_0/067_01_01_240_07.png,67,65,left,303,223,44,74
067/01/01_0/067_01_01_010_08.png,67,65,left,317,198,41,68
067/01/04_1/067_01_01_041_08.png,67,65,left,258,218,36,60
067/01/08_0/067_01_01_080_08.png,67,65,right,373,156,41,69
067/01/11_0/067_01_01_110_08.png,67,65,right,257,200,34,56
067/01/13_0/067_01_01_130_08.png,67,65,right,424,189,37,62
067/01/19_0/067_01_01_190_08.png,67,65,left,286,167,39,65
067/01/20_0/067_01_01_200_08.png,67,65,left,280,194,36,60
067/01/24_0/067_01_01_240_08.png,67,65,left,304,225,43,71
067/01/01_0/067_01_01_010_09.png,67,65,left,317,196,42,69
067/01/04_1/067_01_01_041_09.png,67,65,left,261,220,30,51
067/01/08_0/067_01_01_080_09.png,67,65,right,372,154,42,71
067/01/09_0/067_01_01_090_09.png,67,65,right,249,193,39,65
067/01/11_0/067_01_01_110_09.png,67,65,right,256,195,37,62
067/01/12_0/067_01_01_120_09.png,67,65,right,309,189,40,67
067/01/13_0/067_01_01_130_09.png,67,65,right,423,189,38,64
067/01/19_0/067_01_01_190_09.png,67,65,left,285,166,39,65
067/01/20_0/067_01_01_200_09.png,67,65,left,280,194,36,60
067/01/24_0/067_01_01_240_09.png,67,65,left,304,227,41,68
067/01/01_0/067_01_01_010_10.png,67,65,left,317,196,42,69
067/01/04_1/067_01_01_041_10.png,67,65,left,259,218,33,56
067/01/08_0/067_01_01_080_10.png,67,65,right,373,155,42,70
067/01/09_0/067_01_01_090_10.png,67,65,right,364,185,22,37
067/01/11_0/067_01_01_110_10.png,67,65,right,256,195,38,63
067/01/12_0/067_01_01_120_10.png,67,65,right,310,190,39,64
067/01/13_0/067_01_01_130_10.png,67,65,right,423,188,38,64
067/01/19_0/067_01_01_190_10.png,67,65,left,286,167,36,60
067/01/20_0/067_01_01_200_10.png,67,65,left,280,192,36,60
067/01/24_0/067_01_01_240_10.png,67,65,left,305,228,41,68
067/01/01_0/067_01_01_010_11.png,67,65,left,318,196,42,69
067/01/04_1/067_01_01_041_11.png,67,65,left,258,218,34,58
067/01/05_0/067_01_01_050_11.png,67,65,left,251,188,44,73
067/01/08_0/067_01_01_080_11.png,67,65,right,373,154,42,69
067/01/09_0/067_01_01_090_11.png,67,65,right,249,194,37,61
067/01/11_0/067_01_01_110_11.png,67,65,right,256,194,38,64
067/01/12_0/067_01_01_120_11.png,67,65,right,311,189,39,64
067/01/13_0/067_01_01_130_11.png,67,65,right,424,188,38,63
067/01/19_0/067_01_01_190_11.png,67,65,left,285,166,38,63
067/01/20_0/067_01_01_200_11.png,67,65,left,279,193,34,57
067/01/24_0/067_01_01_240_11.png,67,65,left,304,223,43,72
067/01/04_1/067_01_01_041_12.png,67,65,left,259,221,34,56
067/01/05_0/067_01_01_050_12.png,67,65,left,256,214,26,44
067/01/08_0/067_01_01_080_12.png,67,65,right,372,155,42,70
067/01/09_0/067_01_01_090_12.png,67,65,right,249,194,38,62
067/01/11_0/067_01_01_110_12.png,67,65,right,256,195,37,62
067/01/12_0/067_01_01_120_12.png,67,65,right,311,191,38,63
067/01/13_0/067_01_01_130_12.png,67,65,right,423,189,38,64
067/01/19_0/067_01_01_190_12.png,67,65,left,284,166,38,63
067/01/20_0/067_01_01_200_12.png,67,65,left,279,194,32,53
067/01/24_0/067_01_01_240_12.png,67,65,left,305,226,39,66
067/01/04_1/067_01_01_041_13.png,67,65,left,260,224,32,53
067/01/05_0/067_01_01_050_13.png,67,65,left,256,213,27,45
067/01/08_0/067_01_01_080_13.png,67,65,right,372,154,42,71
067/01/09_0/067_01_01_090_13.png,67,65,right,249,194,38,63
067/01/11_0/067_01_01_110_13.png,67,65,right,256,194,38,63
067/01/12_0/067_01_01_120_13.png,67,65,right,310,190,38,64
067/01/13_0/067_01_01_130_13.png,67,65,right,423,188,39,65
067/01/19_0/067_01_01_190_13.png,67,65,left,283,165,40,66
067/01/20_0/067_01_01_200_13.png,67,65,left,278,194,34,57
067/01/01_0/067_01_01_010_14.png,67,65,left,315,198,41,68
067/01/04_1/067_01_01_041_14.png,67,65,left,259,221,34,57
067/01/05_0/067_01_01_050_14.png,67,65,left,257,214,26,42
067/01/08_0/067_01_01_080_14.png,67,65,right,372,153,41,68
067/01/09_0/067_01_01_090_14.png,67,65,right,248,196,35,58
067/01/11_0/067_01_01_110_14.png,67,65,right,257,198,34,57
067/01/12_0/067_01_01_120_14.png,67,65,right,310,193,35,59
067/01/13_0/067_01_01_130_14.png,67,65,right,424,186,38,64
067/01/19_0/067_01_01_190_14.png,67,65,left,285,169,37,62
067/01/20_0/067_01_01_200_14.png,67,65,left,278,194,35,59
067/01/24_0/067_01_01_240_14.png,67,65,left,304,228,41,68
067/01/01_0/067_01_01_010_15.png,67,65,left,316,198,41,69
067/01/04_1/067_01_01_041_15.png,67,65,left,260,222,33,55
067/01/05_0/067_01_01_050_15.png,67,65,left,257,214,26,43
067/01/08_0/067_01_01_080_15.png,67,65,right,371,153,43,71
067/01/09_0/067_01_01_090_15.png,67,65,right,246,192,39,64
067/01/11_0/067_01_01_110_15.png,67,65,right,256,197,35,58
067/01/12_0/067_01_01_120_15.png,67,65,right,310,192,36,60
067/01/13_0/067_01_01_130_15.png,67,65,right,424,186,38,64
067/01/19_0/067_01_01_190_15.png,67,65,left,285,168,38,63
067/01/20_0/067_01_01_200_15.png,67,65,left,278,193,36,60
067/01/24_0/067_01_01_240_15.png,67,65,left,304,227,40,67
067/01/01_0/067_01_01_010_16.png,67,65,left,316,197,42,70
067/01/04_1/067_01_01_041_16.png,67,65,left,258,222,34,56
067/01/08_0/067_01_01_080_16.png,67,65,right,372,156,42,70
067/01/09_0/067_01_01_090_16.png,67,65,right,249,195,36,60
067/01/11_0/067_01_01_110_16.png,67,65,right,255,192,39,65
067/01/12_0/067_01_01_120_16.png,67,65,right,310,191,37,61
067/01/13_0/067_01_01_130_16.png,67,65,right,423,188,39,65
067/01/19_0/067_01_01_190_16.png,67,65,left,284,167,40,67
067/01/20_0/067_01_01_200_16.png,67,65,left,277,191,39,65
067/01/24_0/067_01_01_240_16.png,67,65,left,303,224,43,72
067/01/01_0/067_01_01_010_17.png,67,65,left,318,198,41,68
067/01/04_1/067_01_01_041_17.png,67,65,left,260,219,33,54
067/01/08_0/067_01_01_080_17.png,67,65,right,372,154,43,72
067/01/09_0/067_01_01_090_17.png,67,65,right,250,194,37,62
067/01/11_0/067_01_01_110_17.png,67,65,right,256,195,37,62
067/01/12_0/067_01_01_120_17.png,67,65,right,310,191,38,64
067/01/13_0/067_01_01_130_17.png,67,65,right,423,188,39,65
067/01/19_0/067_01_01_190_17.png,67,65,left,285,167,38,63
067/01/20_0/067_01_01_200_17.png,67,65,left,279,194,35,59
067/01/24_0/067_01_01_240_17.png,67,65,left,304,225,42,71
067/01/01_0/067_01_01_010_18.png,67,65,left,318,198,40,67
067/01/04_1/067_01_01_041_18.png,67,65,left,260,220,31,51
067/01/05_0/067_01_01_050_18.png,67,65,left,252,187,45,74
067/01/08_0/067_01_01_080_18.png,67,65,right,373,155,42,70
067/01/09_0/067_01_01_090_18.png,67,65,right,249,194,37,62
067/01/11_0/067_01_01_110_18.png,67,65,right,256,195,37,62
067/01/12_0/067_01_01_120_18.png,67,65,right,310,190,39,64
067/01/13_0/067_01_01_130_18.png,67,65,right,423,188,39,65
067/01/19_0/067_01_01_190_18.png,67,65,left,285,166,38,63
067/01/20_0/067_01_01_200_18.png,67,65,left,279,193,36,60
067/01/24_0/067_01_01_240_18.png,67,65,left,305,227,41,68
067/01/01_0/067_01_01_010_19.png,67,65,left,316,198,40,67
067/01/04_1/067_01_01_041_19.png,67,65,left,260,222,33,56
067/01/08_0/067_01_01_080_19.png,67,65,right,372,154,42,70
067/01/09_0/067_01_01_090_19.png,67,65,right,248,192,39,64
067/01/11_0/067_01_01_110_19.png,67,65,right,256,196,37,61
067/01/12_0/067_01_01_120_19.png,67,65,right,310,190,39,65
067/01/13_0/067_01_01_130_19.png,67,65,right,422,187,39,65
067/01/19_0/067_01_01_190_19.png,67,65,left,284,167,39,64
067/01/20_0/067_01_01_200_19.png,67,65,left,277,192,37,61
067/01/24_0/067_01_01_240_19.png,67,65,left,303,227,40,67
068/01/01_0/068_01_01_010_00.png,68,66,left,305,189,41,68
068/01/04_1/068_01_01_041_00.png,68,66,left,250,215,32,54
068/01/05_0/068_01_01_050_00.png,68,66,left,244,189,33,55
068/01/08_0/068_01_01_080_00.png,68,66,right,367,165,35,59
068/01/13_0/068_01_01_130_00.png,68,66,right,414,197,33,55
068/01/14_0/068_01_01_140_00.png,68,66,right,402,177,29,48
068/01/19_0/068_01_01_190_00.png,68,66,left,273,161,37,62
068/01/20_0/068_01_01_200_00.png,68,66,left,268,187,35,58
068/01/24_0/068_01_01_240_00.png,68,66,left,292,216,42,71
068/01/01_0/068_01_01_010_01.png,68,66,left,305,190,40,67
068/01/04_1/068_01_01_041_01.png,68,66,left,250,215,31,52
068/01/05_0/068_01_01_050_01.png,68,66,left,244,192,30,50
068/01/19_0/068_01_01_190_01.png,68,66,left,273,160,37,62
068/01/20_0/068_01_01_200_01.png,68,66,left,268,188,34,57
068/01/24_0/068_01_01_240_01.png,68,66,left,292,217,42,70
068/01/01_0/068_01_01_010_02.png,68,66,left,305,190,40,67
068/01/04_1/068_01_01_041_02.png,68,66,left,250,215,31,52
068/01/05_0/068_01_01_050_02.png,68,66,left,245,193,29,49
068/01/19_0/068_01_01_190_02.png,68,66,left,272,160,37,62
068/01/20_0/068_01_01_200_02.png,68,66,left,268,188,34,56
068/01/24_0/068_01_01_240_02.png,68,66,left,292,217,41,69
068/01/01_0/068_01_01_010_03.png,68,66,left,304,189,41,68
068/01/04_1/068_01_01_041_03.png,68,66,left,250,216,31,51
068/01/05_0/068_01_01_050_03.png,68,66,left,244,193,29,49
068/01/19_0/068_01_01_190_03.png,68,66,left,273,160,37,62
068/01/20_0/068_01_01_200_03.png,68,66,left,268,188,34,57
068/01/24_0/068_01_01_240_03.png,68,66,left,292,217,42,69
068/01/01_0/068_01_01_010_04.png,68,66,left,304,190,40,66
068/01/04_1/068_01_01_041_04.png,68,66,left,250,216,30,50
068/01/05_0/068_01_01_050_04.png,68,66,left,245,193,29,49
068/01/08_0/068_01_01_080_04.png,68,66,right,366,169,33,56
068/01/09_0/068_01_01_090_04.png,68,66,right,248,206,30,50
068/01/19_0/068_01_01_190_04.png,68,66,left,272,160,38,63
068/01/20_0/068_01_01_200_04.png,68,66,left,268,189,34,56
068/01/24_0/068_01_01_240_04.png,68,66,left,291,217,42,70
068/01/01_0/068_01_01_010_05.png,68,66,left,305,190,40,66
068/01/04_1/068_01_01_041_05.png,68,66,left,250,215,31,52
068/01/05_0/068_01_01_050_05.png,68,66,left,348,143,23,38
068/01/08_0/068_01_01_080_05.png,68,66,right,368,169,33,55
068/01/09_0/068_01_01_090_05.png,68,66,right,249,207,29,48
068/01/13_0/068_01_01_130_05.png,68,66,right,413,198,33,55
068/01/19_0/068_01_01_190_05.png,68,66,left,273,160,37,62
068/01/20_0/068_01_01_200_05.png,68,66,left,267,187,35,58
068/01/24_0/068_01_01_240_05.png,68,66,left,292,216,42,71
068/01/01_0/068_01_01_010_06.png,68,66,left,305,189,41,68
068/01/04_1/068_01_01_041_06.png,68,66,left,250,216,30,51
068/01/05_0/068_01_01_050_06.png,68,66,left,245,193,29,49
068/01/08_0/068_01_01_080_06.png,68,66,right,369,168,33,54
068/01/09_0/068_01_01_090_06.png,68,66,right,249,202,32,54
068/01/13_0/068_01_01_130_06.png,68,66,right,415,199,32,54
068/01/19_0/068_01_01_190_06.png,68,66,left,272,159,38,63
068/01/20_0/068_01_01_200_06.png,68,66,left,268,188,34,57
068/01/24_0/068_01_01_240_06.png,68,66,left,292,216,42,70
068/01/01_0/068_01_01_010_07.png,68,66,left,306,192,39,64
068/01/04_1/068_01_01_041_07.png,68,66,left,251,218,29,49
068/01/05_0/068_01_01_050_07.png,68,66,left,245,193,28,48
068/01/08_0/068_01_01_080_07.png,68,66,right,370,165,35,59
068/01/13_0/068_01_01_130_07.png,68,66,right,417,200,30,51
